,subject,classname,img,imgpath,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9
914,p050,c7,img_5654.jpg,imgs/train/c7/img_5654.jpg,0.0032581342,0.07881642,0.76966184,0.000330712,0.00038312847,0.002495656,0.064537846,0.023508972,0.046309568,0.01069784
915,p041,c4,img_95256.jpg,imgs/train/c4/img_95256.jpg,0.035038486,6.359162e-05,3.587021e-05,0.024626575,0.93090135,0.0013418875,3.9906165e-05,1.1768081e-05,0.00013409913,0.0078063617
916,p016,c1,img_9587.jpg,imgs/train/c1/img_9587.jpg,0.0025557326,0.9259351,0.0029604314,0.0016305519,0.011090371,0.00028056628,0.037786506,0.008291005,0.002572455,0.006897225
917,p050,c6,img_74362.jpg,imgs/train/c6/img_74362.jpg,0.012543179,0.07089572,0.020146359,0.0048666974,0.0057358337,0.004469635,0.8474301,0.0011185255,0.027558222,0.005235676
918,p016,c9,img_97581.jpg,imgs/train/c9/img_97581.jpg,0.03754983,0.03146244,0.012635611,0.027945407,0.7354882,0.0015696002,0.013278604,0.02481491,0.010577885,0.1046776
919,p050,c7,img_42104.jpg,imgs/train/c7/img_42104.jpg,0.0022101046,0.094931684,0.7871219,0.00040420628,0.00022173657,0.0038954988,0.032315988,0.02597922,0.030892657,0.022026997
920,p016,c2,img_61235.jpg,imgs/train/c2/img_61235.jpg,0.007631302,0.05203891,0.49985793,0.0023645745,0.08926835,0.0030552028,0.15527363,0.1129301,0.067282245,0.010297752
921,p016,c3,img_39868.jpg,imgs/train/c3/img_39868.jpg,0.21471736,0.00048836885,0.00051864085,0.10893972,0.61068356,0.0018074475,0.00086569577,0.0005799322,0.0071666213,0.054232545
922,p050,c0,img_78645.jpg,imgs/train/c0/img_78645.jpg,0.28948742,0.10138873,0.22756039,0.066901244,0.028041376,0.09630576,0.108353704,0.01231278,0.03061146,0.039037097
923,p016,c3,img_92750.jpg,imgs/train/c3/img_92750.jpg,0.26511905,0.0014782285,0.001059131,0.36621732,0.29969835,0.002843567,0.00062872807,0.0008673729,0.0064963135,0.055591855
924,p056,c1,img_26011.jpg,imgs/train/c1/img_26011.jpg,0.0032178469,0.9331942,0.013315859,0.0045403866,0.0003697009,0.002584222,0.0053339708,0.025826516,0.0061644847,0.0054527842
925,p050,c9,img_45251.jpg,imgs/train/c9/img_45251.jpg,0.3107574,0.20883524,0.015833618,0.099048585,0.13167265,0.06655442,0.054272622,0.0013121354,0.019416513,0.09229682
926,p050,c6,img_96117.jpg,imgs/train/c6/img_96117.jpg,0.02821815,0.023487242,0.04923818,0.005589834,0.040073782,0.011404088,0.75387347,0.0019756523,0.07804531,0.008094228
927,p016,c9,img_8976.jpg,imgs/train/c9/img_8976.jpg,0.04289002,0.037416156,0.015285897,0.023592882,0.7600894,0.00072400173,0.013073814,0.01655724,0.013635563,0.076735124
928,p016,c9,img_92519.jpg,imgs/train/c9/img_92519.jpg,0.03268572,0.063672945,0.020092057,0.024798924,0.7266747,0.0011522282,0.013237003,0.021622755,0.018141972,0.07792171
929,p050,c4,img_29748.jpg,imgs/train/c4/img_29748.jpg,0.08707635,0.012104997,0.43874538,0.012281333,0.03349663,0.0777163,0.055340085,0.012029269,0.115686946,0.15552272
930,p041,c4,img_92227.jpg,imgs/train/c4/img_92227.jpg,0.02590887,1.4822144e-05,7.5616213e-06,0.018293587,0.94995487,0.00026871465,9.175751e-06,3.2239143e-06,3.3880984e-05,0.0055053174
931,p041,c1,img_61512.jpg,imgs/train/c1/img_61512.jpg,0.003953278,0.95681196,0.0005121658,0.0007369756,0.00081310817,0.00065708155,0.025079783,0.00014537333,0.009222206,0.0020680188
932,p056,c6,img_97428.jpg,imgs/train/c6/img_97428.jpg,0.0020407236,0.23264855,0.042912267,0.0007762341,0.002761432,0.0011139004,0.5383854,0.111508586,0.06371649,0.0041363887
933,p041,c7,img_89767.jpg,imgs/train/c7/img_89767.jpg,0.0051421667,0.0022734047,0.11846599,0.0022907916,0.0020541418,0.011746069,0.0019952953,0.81447077,0.024485819,0.017075613
934,p050,c2,img_80513.jpg,imgs/train/c2/img_80513.jpg,0.16610053,0.010765002,0.13892671,0.029554036,0.08696961,0.087397315,0.022010155,0.016373,0.23338673,0.20851691
935,p050,c9,img_58620.jpg,imgs/train/c9/img_58620.jpg,0.016604306,0.10933125,0.023694213,0.0071143648,0.017265419,0.011997937,0.68880785,0.0010382734,0.114195704,0.009950587
936,p056,c2,img_30524.jpg,imgs/train/c2/img_30524.jpg,0.0011584685,0.010569445,0.30355874,0.00030649602,0.0010199307,0.0010821201,0.008331569,0.64322984,0.024181116,0.0065622483
937,p041,c4,img_24973.jpg,imgs/train/c4/img_24973.jpg,0.050045576,1.5066669e-05,8.019273e-06,0.011392931,0.9321646,0.00021235448,1.0926325e-05,2.0315092e-06,4.456947e-05,0.006103873
938,p056,c7,img_99784.jpg,imgs/train/c7/img_99784.jpg,0.00013447952,0.002139417,0.017710563,8.527122e-05,0.00011615069,0.00056381477,0.00063270685,0.9714366,0.005731476,0.0014494488
939,p056,c5,img_49504.jpg,imgs/train/c5/img_49504.jpg,0.013106833,0.024468148,0.099874616,0.013446621,0.0077057327,0.58883286,0.007844971,0.09897959,0.040282674,0.10545793
940,p050,c5,img_8509.jpg,imgs/train/c5/img_8509.jpg,0.15542668,0.022755906,0.37891787,0.061937124,0.105944596,0.034939405,0.08222646,0.017321147,0.10068994,0.03984091
941,p041,c0,img_1230.jpg,imgs/train/c0/img_1230.jpg,0.84988725,0.0002413408,0.00058876106,0.015515096,0.052607816,0.0008561899,7.5748925e-05,8.4325395e-05,0.002544114,0.07759933
942,p050,c7,img_74433.jpg,imgs/train/c7/img_74433.jpg,0.0033150823,0.11798397,0.7713232,0.0006768546,0.0002643474,0.0032796585,0.01984863,0.022638602,0.028493889,0.032175694
943,p056,c2,img_101123.jpg,imgs/train/c2/img_101123.jpg,0.0053260247,0.061793737,0.42514235,0.0029560484,0.006257086,0.006884327,0.047269125,0.33389843,0.09968699,0.010785827
944,p016,c5,img_77082.jpg,imgs/train/c5/img_77082.jpg,0.0075914185,0.0018863383,0.029810822,0.008674013,0.11773459,0.7441102,0.0097880345,0.015515521,0.010353893,0.054535136
945,p056,c0,img_97780.jpg,imgs/train/c0/img_97780.jpg,0.40609226,0.043414373,0.040062375,0.20437366,0.07275842,0.06171704,0.0021643066,0.037354,0.026028628,0.106034935
946,p050,c9,img_92968.jpg,imgs/train/c9/img_92968.jpg,0.0013743136,0.17798167,0.10690322,0.00029756528,0.0003651448,0.0013813849,0.59643483,0.0014401075,0.107459165,0.006362502
947,p016,c1,img_47215.jpg,imgs/train/c1/img_47215.jpg,0.0023427785,0.9021525,0.0042527253,0.0010262129,0.003125181,0.00019705646,0.072600625,0.0056278803,0.0060692364,0.0026058888
948,p041,c0,img_74157.jpg,imgs/train/c0/img_74157.jpg,0.6090088,2.629405e-05,7.864532e-06,0.103535235,0.2754964,0.00022622758,3.5954977e-06,4.2214883e-06,7.223906e-05,0.011619115
949,p050,c6,img_54633.jpg,imgs/train/c6/img_54633.jpg,0.22999819,0.19719699,0.058528863,0.0781584,0.026809497,0.029430524,0.30410758,0.0024122063,0.04605282,0.027305001
950,p050,c3,img_25150.jpg,imgs/train/c3/img_25150.jpg,0.36327243,0.12940426,0.016712392,0.16535063,0.04308257,0.14313602,0.043485325,0.00050139404,0.019862413,0.07519261
951,p016,c8,img_50401.jpg,imgs/train/c8/img_50401.jpg,0.018585226,0.11334648,0.15915307,0.0036145262,0.24533686,0.0036160417,0.15675355,0.15168658,0.11480835,0.033099327
952,p050,c7,img_74363.jpg,imgs/train/c7/img_74363.jpg,0.0014458834,0.10995974,0.76513463,0.00024324043,0.00020934729,0.0013411207,0.03517766,0.047183182,0.024343284,0.014961889
953,p050,c2,img_42555.jpg,imgs/train/c2/img_42555.jpg,0.12712553,0.0076703723,0.088152625,0.02285068,0.10255782,0.080424204,0.018812941,0.009117377,0.23705472,0.30623367
954,p016,c2,img_50040.jpg,imgs/train/c2/img_50040.jpg,0.0057287524,0.0843525,0.48661578,0.0017894492,0.04396772,0.003571842,0.15680265,0.16445,0.041737344,0.010983948
955,p056,c5,img_27635.jpg,imgs/train/c5/img_27635.jpg,0.016983742,0.00849595,0.041291066,0.018042667,0.008398867,0.78430885,0.0014498184,0.03370398,0.006715007,0.0806101
956,p056,c7,img_39832.jpg,imgs/train/c7/img_39832.jpg,6.158814e-05,0.0017396156,0.015450579,3.4715067e-05,0.00011954897,0.00025725586,0.0013496588,0.97467196,0.0053065475,0.0010085262
957,p016,c3,img_98031.jpg,imgs/train/c3/img_98031.jpg,0.30281633,0.0019540484,0.0010924812,0.42229998,0.15460406,0.0030408176,0.00094258453,0.0005533501,0.021048239,0.09164811
958,p016,c1,img_5590.jpg,imgs/train/c1/img_5590.jpg,0.0025676233,0.9061389,0.0043831305,0.00187857,0.005743497,0.00030726954,0.051773928,0.019198926,0.003363391,0.0046448447
959,p016,c3,img_74405.jpg,imgs/train/c3/img_74405.jpg,0.13520643,0.0011702469,0.0016746322,0.60677695,0.20156062,0.005212677,0.0006907028,0.0004064417,0.0055494583,0.041751854
960,p041,c3,img_32399.jpg,imgs/train/c3/img_32399.jpg,0.4289507,0.00010340313,2.764758e-06,0.52582633,0.035592306,0.00019986246,3.5671783e-06,1.1530053e-06,1.7509306e-05,0.009302382
961,p041,c4,img_64918.jpg,imgs/train/c4/img_64918.jpg,0.027080188,6.746399e-06,3.6087324e-06,0.016778518,0.95157504,0.00012483454,4.2553065e-06,1.6887823e-06,1.675256e-05,0.0044084447
962,p050,c2,img_49105.jpg,imgs/train/c2/img_49105.jpg,0.100991346,0.01602955,0.38540152,0.009861656,0.06441528,0.023432184,0.07055353,0.032794278,0.24643034,0.050090257
963,p041,c2,img_61661.jpg,imgs/train/c2/img_61661.jpg,0.08535617,0.010311951,0.5278819,0.04243802,0.03532459,0.098842375,0.012158858,0.034170832,0.060191993,0.093323246
964,p056,c2,img_93839.jpg,imgs/train/c2/img_93839.jpg,0.0019647556,0.026551142,0.64622396,0.001192366,0.0006835233,0.001990355,0.015486775,0.2668926,0.033371918,0.005642569
965,p016,c3,img_9364.jpg,imgs/train/c3/img_9364.jpg,0.14026684,0.003463881,0.0017939899,0.437403,0.3499677,0.0037101682,0.0024255824,0.0017472783,0.010161006,0.049060583
966,p041,c2,img_36563.jpg,imgs/train/c2/img_36563.jpg,0.061163455,0.009898067,0.5937524,0.04182309,0.020358315,0.10701372,0.02159681,0.044478416,0.049100056,0.050815657
967,p056,c3,img_101341.jpg,imgs/train/c3/img_101341.jpg,0.019410755,0.41039866,0.20729418,0.06276995,0.006992343,0.049312625,0.02483365,0.10850464,0.07676454,0.03371867
968,p016,c2,img_530.jpg,imgs/train/c2/img_530.jpg,0.005462771,0.09414445,0.39353657,0.0014710518,0.049505953,0.0023799723,0.09336039,0.30912733,0.038454603,0.012556958
969,p056,c6,img_97160.jpg,imgs/train/c6/img_97160.jpg,0.00565129,0.50909805,0.043910436,0.0027437913,0.0054008514,0.001780275,0.3333662,0.042070866,0.051135972,0.004842329
970,p056,c8,img_67941.jpg,imgs/train/c8/img_67941.jpg,0.0009239654,0.0014079682,0.21358918,0.00025275906,0.0008310734,0.0022325092,0.010362952,0.73889995,0.026999213,0.0045004203
971,p056,c4,img_14057.jpg,imgs/train/c4/img_14057.jpg,0.009906403,0.12951095,0.16721456,0.012616427,0.040833853,0.020821374,0.075210944,0.28897583,0.2206035,0.03430617
972,p016,c2,img_77863.jpg,imgs/train/c2/img_77863.jpg,0.003287306,0.049312603,0.4860152,0.0007867246,0.04145871,0.0015987358,0.14667541,0.21763235,0.044997998,0.0082349535
973,p041,c0,img_59907.jpg,imgs/train/c0/img_59907.jpg,0.5930591,1.4913092e-05,6.1401106e-06,0.057448763,0.3330174,0.00029377776,3.950578e-06,4.615008e-06,6.294373e-05,0.01608836
974,p041,c0,img_13696.jpg,imgs/train/c0/img_13696.jpg,0.87140244,5.3005668e-05,9.592138e-05,0.016374467,0.07675921,0.00027808922,3.202563e-05,3.1431664e-05,0.00075492344,0.034218475
975,p056,c0,img_3873.jpg,imgs/train/c0/img_3873.jpg,0.18993351,0.0430029,0.17341335,0.11993474,0.16292077,0.07495364,0.021367433,0.09703112,0.04975026,0.06769221
976,p041,c3,img_93325.jpg,imgs/train/c3/img_93325.jpg,0.26556292,0.000157089,8.588558e-06,0.63829774,0.08016836,0.0007545137,8.046166e-06,3.6763558e-06,3.9862975e-05,0.0149991885
977,p050,c0,img_10321.jpg,imgs/train/c0/img_10321.jpg,0.17645156,0.07043936,0.13775523,0.08465054,0.09102305,0.1998568,0.12732834,0.0023066807,0.07374272,0.036445666
978,p041,c9,img_39101.jpg,imgs/train/c9/img_39101.jpg,0.6575951,5.5684108e-05,3.8302546e-06,0.10136176,0.2097703,6.997386e-05,3.3980484e-06,2.969721e-06,4.8323676e-05,0.031088596
979,p016,c4,img_57877.jpg,imgs/train/c4/img_57877.jpg,0.013879397,5.2102663e-05,0.0003171026,0.021041866,0.9555287,0.000617345,0.00026057046,0.0002590657,0.0022985518,0.005745235
980,p056,c4,img_89789.jpg,imgs/train/c4/img_89789.jpg,0.015558209,0.03960361,0.1987856,0.015670383,0.14084372,0.032307025,0.08964724,0.27012187,0.16903643,0.028425831
981,p041,c6,img_25613.jpg,imgs/train/c6/img_25613.jpg,0.00011373925,0.00021276603,0.0022492297,2.1825961e-05,0.00047506855,0.00041743286,0.986186,0.000211274,0.010022221,9.038641e-05
982,p016,c9,img_46908.jpg,imgs/train/c9/img_46908.jpg,0.021271903,0.01526146,0.008862006,0.017440688,0.8564885,0.0007693817,0.010298304,0.0115140015,0.010146474,0.047947314
983,p041,c5,img_95984.jpg,imgs/train/c5/img_95984.jpg,0.00038211668,8.6413436e-08,9.3807023e-07,0.00038626548,0.00030836562,0.9976313,7.6048394e-08,1.6001145e-07,8.7124295e-07,0.0012897226
984,p016,c8,img_40239.jpg,imgs/train/c8/img_40239.jpg,0.0042778803,0.024775987,0.2023993,0.0008649999,0.063960604,0.0026355158,0.45314136,0.08071706,0.15067394,0.016553326
985,p016,c6,img_38634.jpg,imgs/train/c6/img_38634.jpg,0.00011865799,0.00833309,0.0031056658,2.2835406e-05,0.002424887,2.409897e-05,0.9501688,0.0015143522,0.033943083,0.00034447585
986,p041,c0,img_13696.jpg,imgs/train/c0/img_13696.jpg,0.87140244,5.3005668e-05,9.592138e-05,0.016374467,0.07675921,0.00027808922,3.202563e-05,3.1431664e-05,0.00075492344,0.034218475
987,p056,c9,img_4275.jpg,imgs/train/c9/img_4275.jpg,0.37919927,0.0420859,0.040646996,0.17778519,0.115304045,0.037910514,0.0033799026,0.022898043,0.020668505,0.16012165
988,p056,c2,img_97629.jpg,imgs/train/c2/img_97629.jpg,0.00037960964,0.008143635,0.35880157,0.00013393523,0.0003090773,0.000808184,0.010760115,0.5921672,0.02431275,0.004183892
989,p050,c0,img_25599.jpg,imgs/train/c0/img_25599.jpg,0.25030842,0.11115676,0.19651422,0.097181536,0.09045284,0.054644763,0.10204934,0.00637025,0.038446594,0.05287525
990,p056,c2,img_29301.jpg,imgs/train/c2/img_29301.jpg,0.0015439531,0.034961414,0.54240185,0.0009677485,0.00090195343,0.002006349,0.020417247,0.3612817,0.03162471,0.0038930257
991,p016,c6,img_24783.jpg,imgs/train/c6/img_24783.jpg,6.0067756e-05,0.0056819506,0.0019876615,1.831336e-05,0.0017518674,2.6524538e-05,0.98230195,0.0009890633,0.0070518763,0.00013081498
992,p041,c6,img_15382.jpg,imgs/train/c6/img_15382.jpg,0.00010205964,0.00042813117,0.0028827505,2.1849028e-05,0.0009342726,0.00027132998,0.98481536,0.00023708923,0.01017935,0.0001278297
993,p016,c9,img_66347.jpg,imgs/train/c9/img_66347.jpg,0.032590553,0.12544164,0.06799743,0.009206314,0.39855784,0.0031199101,0.15219514,0.080811806,0.059984565,0.07009476
994,p056,c6,img_16719.jpg,imgs/train/c6/img_16719.jpg,0.0061375834,0.08644803,0.09344477,0.001303292,0.027525045,0.0017407639,0.60436916,0.026828337,0.14158913,0.010613809
995,p050,c6,img_55852.jpg,imgs/train/c6/img_55852.jpg,0.024537621,0.029199807,0.02350817,0.0050879344,0.039897043,0.009187312,0.78248596,0.0016748883,0.07779358,0.0066276393
996,p016,c9,img_53373.jpg,imgs/train/c9/img_53373.jpg,0.043728326,0.035484064,0.016783172,0.019876208,0.7048277,0.001093802,0.030107485,0.02165677,0.018327497,0.10811498
997,p056,c2,img_25681.jpg,imgs/train/c2/img_25681.jpg,0.0026916254,0.04777543,0.218808,0.0011133858,0.0065413327,0.0063050888,0.30536276,0.24154922,0.1624668,0.007386291
998,p056,c4,img_75108.jpg,imgs/train/c4/img_75108.jpg,0.013255154,0.053003658,0.22262958,0.014499427,0.10297739,0.03165399,0.066282235,0.29815793,0.17277072,0.02476997
999,p050,c4,img_68918.jpg,imgs/train/c4/img_68918.jpg,0.106709726,0.1553816,0.23188365,0.03682826,0.040593866,0.1907408,0.10697663,0.010929436,0.05901832,0.060937684
1000,p041,c2,img_46631.jpg,imgs/train/c2/img_46631.jpg,0.01721132,0.0014132574,0.6665479,0.0029604028,0.014307377,0.13639444,0.009092271,0.036738332,0.07062909,0.04470563
1001,p056,c8,img_11990.jpg,imgs/train/c8/img_11990.jpg,0.0040575275,0.00257951,0.41392702,0.0019750996,0.022181774,0.005033426,0.14223437,0.15845528,0.24145699,0.008098959
1002,p041,c3,img_68776.jpg,imgs/train/c3/img_68776.jpg,0.26437318,0.00021837188,1.0234156e-05,0.6504312,0.06740462,0.0008218167,1.0222169e-05,3.3765277e-06,5.5118886e-05,0.01667188
1003,p050,c7,img_24314.jpg,imgs/train/c7/img_24314.jpg,0.0020857654,0.2349996,0.6719354,0.00035203097,0.00013987302,0.0023440449,0.014659624,0.023648977,0.018813048,0.031021627
1004,p041,c2,img_15447.jpg,imgs/train/c2/img_15447.jpg,0.028950451,0.0021478194,0.6596292,0.006620448,0.016948525,0.09192546,0.0051237224,0.07784509,0.06301224,0.047796965
1005,p050,c8,img_50865.jpg,imgs/train/c8/img_50865.jpg,0.029206203,0.7700577,0.0067969305,0.0101163825,0.005792336,0.0060445345,0.12649602,0.0008708152,0.036719687,0.007899412
1006,p041,c4,img_100361.jpg,imgs/train/c4/img_100361.jpg,0.01952917,0.0002011225,0.00063598773,0.0115110185,0.96101516,0.0019061863,0.00039791543,0.0002252596,0.00074261415,0.0038355666
1007,p016,c3,img_88171.jpg,imgs/train/c3/img_88171.jpg,0.13861446,0.0006123242,0.0016221016,0.07888305,0.68207806,0.0045640087,0.00156513,0.0010203434,0.012718237,0.07832223
1008,p041,c0,img_57952.jpg,imgs/train/c0/img_57952.jpg,0.85240424,2.7418042e-05,2.8421562e-05,0.014665473,0.1050317,0.00019788375,1.619308e-05,1.5367195e-05,0.0004260324,0.02718729
1009,p056,c8,img_86037.jpg,imgs/train/c8/img_86037.jpg,0.0065097283,0.008396783,0.3717334,0.003356464,0.0038545697,0.010528338,0.018665085,0.48707238,0.07437726,0.015505914
1010,p056,c7,img_30378.jpg,imgs/train/c7/img_30378.jpg,0.00028406671,0.0059895962,0.04851004,0.00016797172,0.0005372671,0.0008675269,0.010967698,0.9112238,0.018324625,0.003127459
1011,p050,c8,img_53436.jpg,imgs/train/c8/img_53436.jpg,0.04501695,0.06682972,0.0095437635,0.013532007,0.013652019,0.035532136,0.63089603,0.00020922041,0.17973337,0.005054776
1012,p056,c6,img_69879.jpg,imgs/train/c6/img_69879.jpg,0.011583902,0.11759984,0.111556694,0.0027796766,0.028403299,0.0031157008,0.5564424,0.024058143,0.13129748,0.013162869
1013,p016,c7,img_12876.jpg,imgs/train/c7/img_12876.jpg,0.0013361727,0.037625767,0.048054397,0.0006419423,0.009707662,0.0024702686,0.018810557,0.85366714,0.019263547,0.00842258
1014,p016,c4,img_93565.jpg,imgs/train/c4/img_93565.jpg,0.011348143,5.7500212e-05,0.0005219237,0.028027652,0.9485166,0.0028709583,0.0002944641,0.00025282512,0.0021465432,0.005963339
1015,p016,c3,img_5260.jpg,imgs/train/c3/img_5260.jpg,0.11247625,0.0007398473,0.0012757279,0.08844991,0.7417694,0.0037351986,0.0018522792,0.0008731776,0.009734221,0.03909409
1016,p050,c8,img_38109.jpg,imgs/train/c8/img_38109.jpg,0.019186372,0.0065919203,0.05399824,0.0014009252,0.018461116,0.0065600644,0.16530162,0.0021759009,0.70867014,0.01765368
1017,p056,c0,img_80773.jpg,imgs/train/c0/img_80773.jpg,0.40145624,0.028693115,0.012245681,0.207111,0.16269526,0.025148744,0.0023379202,0.0095737595,0.014326377,0.13641194
1018,p016,c8,img_63251.jpg,imgs/train/c8/img_63251.jpg,0.0016675113,0.09213871,0.04266,0.00056697323,0.024731321,0.0009503249,0.74992764,0.032062367,0.051948514,0.003346696
1019,p056,c7,img_421.jpg,imgs/train/c7/img_421.jpg,0.00034542338,0.008610072,0.033257492,0.00018154051,0.000577612,0.0009413207,0.010644763,0.92296517,0.019342206,0.0031343664
1020,p041,c2,img_98164.jpg,imgs/train/c2/img_98164.jpg,0.063807085,0.005056045,0.6099601,0.012714899,0.01819664,0.13147062,0.009486917,0.037220493,0.054192178,0.05789504
1021,p050,c4,img_32417.jpg,imgs/train/c4/img_32417.jpg,0.09584217,0.08793545,0.24628747,0.026288759,0.0539382,0.18959843,0.14292942,0.016223619,0.1046873,0.036269244
1022,p041,c1,img_5885.jpg,imgs/train/c1/img_5885.jpg,0.007546863,0.9114991,0.0011730948,0.0028243817,0.0020445283,0.0022370468,0.06575167,0.00028171088,0.0034342727,0.0032073767
1023,p056,c5,img_94594.jpg,imgs/train/c5/img_94594.jpg,0.009502244,0.0014126896,0.005346269,0.013021259,0.0065298155,0.9240084,0.00033316892,0.0022083016,0.0022613553,0.035376374
1024,p056,c4,img_9832.jpg,imgs/train/c4/img_9832.jpg,0.009853643,0.035491668,0.2449592,0.009246622,0.06441673,0.023252226,0.08370949,0.36282837,0.14599597,0.020246102
1025,p041,c1,img_79931.jpg,imgs/train/c1/img_79931.jpg,0.030899305,0.84875625,0.0042721597,0.007177097,0.010097836,0.0025898763,0.07648704,0.001084561,0.00726258,0.011373184
1026,p050,c4,img_30735.jpg,imgs/train/c4/img_30735.jpg,0.06444192,0.062221553,0.19234796,0.014761166,0.045314264,0.18447575,0.21172297,0.012089131,0.18221265,0.030412575
1027,p016,c7,img_17812.jpg,imgs/train/c7/img_17812.jpg,0.0019973586,0.04499115,0.08423215,0.0006138311,0.014767463,0.0026279644,0.09709445,0.7200582,0.019132078,0.014485409
1028,p050,c2,img_60073.jpg,imgs/train/c2/img_60073.jpg,0.15243024,0.014882644,0.20958662,0.031446356,0.09099034,0.08354879,0.04325919,0.013672407,0.24401017,0.116173215
1029,p016,c5,img_28392.jpg,imgs/train/c5/img_28392.jpg,0.014786539,0.0044023367,0.076611504,0.014401703,0.2762365,0.4110603,0.017746644,0.053465985,0.028469492,0.10281902
1030,p016,c7,img_90389.jpg,imgs/train/c7/img_90389.jpg,0.001010001,0.010545092,0.06216493,0.00025636502,0.005126658,0.0032891282,0.021647135,0.8638886,0.022973746,0.009098336
1031,p041,c7,img_5264.jpg,imgs/train/c7/img_5264.jpg,0.0011317227,0.00047213372,0.07030841,0.00032638188,0.00081302563,0.0057310164,0.0012033313,0.8919927,0.02319655,0.0048248037
1032,p041,c5,img_27428.jpg,imgs/train/c5/img_27428.jpg,0.0037104709,6.6738676e-07,4.0467994e-06,0.009013516,0.0022038263,0.980808,5.111008e-07,7.470486e-07,7.972737e-06,0.0042502168
1033,p056,c8,img_85744.jpg,imgs/train/c8/img_85744.jpg,0.010003982,0.02345516,0.33520848,0.0047258893,0.005139063,0.023363376,0.018885862,0.47863257,0.07248317,0.02810244
1034,p041,c6,img_79426.jpg,imgs/train/c6/img_79426.jpg,0.006253458,0.0010108405,0.106915936,0.0012460783,0.06813567,0.014747825,0.6622055,0.005586938,0.12926275,0.0046349512
1035,p056,c4,img_31612.jpg,imgs/train/c4/img_31612.jpg,0.018586894,0.105493605,0.13309465,0.01301858,0.16148259,0.024990026,0.08632007,0.24077097,0.16809481,0.048147805
1036,p056,c9,img_25178.jpg,imgs/train/c9/img_25178.jpg,0.36139017,0.03997504,0.053562824,0.18611223,0.08550826,0.07414032,0.0028440803,0.03480056,0.020672692,0.14099382
1037,p056,c8,img_100976.jpg,imgs/train/c8/img_100976.jpg,0.0010864155,0.0021082207,0.1654254,0.00022771193,0.00076994335,0.0024623633,0.010813207,0.7798741,0.03036039,0.0068723066
1038,p016,c4,img_22132.jpg,imgs/train/c4/img_22132.jpg,0.02392913,1.9569463e-05,8.862652e-05,0.048215665,0.9168985,0.00092084217,8.2464336e-05,5.9013735e-05,0.00069496356,0.009091212
1039,p016,c7,img_60767.jpg,imgs/train/c7/img_60767.jpg,0.012855987,0.10040076,0.17844734,0.0030844864,0.09354439,0.005492465,0.11284414,0.43014842,0.029042998,0.034139164
1040,p041,c3,img_20553.jpg,imgs/train/c3/img_20553.jpg,0.16656592,0.00016702682,6.1951428e-06,0.7683641,0.0518227,0.00082766043,6.3674192e-06,3.9390065e-06,3.2688058e-05,0.012203325
1041,p056,c6,img_19986.jpg,imgs/train/c6/img_19986.jpg,0.0012794835,0.010872634,0.061321456,0.0003619966,0.009404784,0.00078508223,0.8029523,0.019726582,0.09160125,0.0016944206
1042,p050,c5,img_44738.jpg,imgs/train/c5/img_44738.jpg,0.15762717,0.043007188,0.50174564,0.030113367,0.020989118,0.032024395,0.09261542,0.027026266,0.056282938,0.0385684
1043,p016,c0,img_28293.jpg,imgs/train/c0/img_28293.jpg,0.31029677,0.0005382565,0.00055364775,0.035750184,0.5319367,0.0009939956,0.00034845056,0.0007069218,0.011770631,0.107104495
1044,p041,c6,img_90203.jpg,imgs/train/c6/img_90203.jpg,0.00028951137,0.0065956805,0.003121503,0.00010921456,0.0008134048,0.0009135179,0.97159684,0.0006618912,0.015560968,0.00033739427
1045,p056,c3,img_74749.jpg,imgs/train/c3/img_74749.jpg,0.026178222,0.21088614,0.33170038,0.06576508,0.018501816,0.048788916,0.023500651,0.17218085,0.06932685,0.03317113
1046,p050,c9,img_69840.jpg,imgs/train/c9/img_69840.jpg,0.12906107,0.27874416,0.12641995,0.039700642,0.031722233,0.04850631,0.17652127,0.0024890166,0.10707673,0.05975864
1047,p056,c3,img_75233.jpg,imgs/train/c3/img_75233.jpg,0.3371371,0.13402867,0.055598453,0.14547402,0.061482854,0.021790802,0.006857689,0.05441917,0.020477906,0.16273335
1048,p050,c4,img_14208.jpg,imgs/train/c4/img_14208.jpg,0.10200417,0.012205301,0.30190912,0.012760293,0.04607414,0.17347664,0.15615101,0.008597359,0.10964145,0.07718059
1049,p050,c1,img_3039.jpg,imgs/train/c1/img_3039.jpg,0.054971933,0.77164274,0.058956597,0.03062047,0.007058489,0.010436572,0.04767704,0.0019857918,0.009191286,0.007458984
1050,p056,c0,img_65827.jpg,imgs/train/c0/img_65827.jpg,0.4929638,0.048117254,0.041062675,0.15520798,0.07070502,0.028633295,0.0064211804,0.022346681,0.017917406,0.11662471
1051,p041,c5,img_9369.jpg,imgs/train/c5/img_9369.jpg,5.2167657e-06,3.7559995e-09,6.7905326e-08,7.785949e-06,3.992988e-06,0.9998802,1.0475454e-08,9.981004e-09,6.4615406e-08,0.0001027153
1052,p050,c1,img_18177.jpg,imgs/train/c1/img_18177.jpg,0.089474306,0.5918232,0.1357416,0.057910904,0.002764447,0.022003457,0.05317018,0.0049724397,0.02766032,0.014479099
1053,p050,c1,img_64494.jpg,imgs/train/c1/img_64494.jpg,0.08756679,0.6770443,0.09329648,0.05782333,0.0024599629,0.011251521,0.04137517,0.0028141509,0.012843094,0.013525372
