,subject,classname,img,imgpath,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9
834,p056,c6,img_88432.jpg,imgs/train/c6/img_88432.jpg,0.00054431515,0.09651484,0.2547259,0.00035559622,0.00035807054,0.00013498048,0.4237446,0.0378843,0.17748569,0.008251759
835,p041,c9,img_67453.jpg,imgs/train/c9/img_67453.jpg,0.1506212,0.004422296,0.018133149,0.11401658,0.14133847,0.06549184,0.0016857059,0.0038559649,0.009297405,0.4911374
836,p050,c6,img_54164.jpg,imgs/train/c6/img_54164.jpg,0.08759165,0.055525333,0.0922982,0.14929189,0.025672652,0.10783232,0.11412652,0.014283009,0.31432167,0.03905666
837,p041,c0,img_89037.jpg,imgs/train/c0/img_89037.jpg,0.23184744,0.08662898,0.061290156,0.058498785,0.01273008,0.0902181,0.014145431,0.03344097,0.11092465,0.3002754
838,p041,c6,img_37072.jpg,imgs/train/c6/img_37072.jpg,0.010694171,0.06338715,0.15785532,0.1334307,0.07901696,0.10554786,0.25836304,0.007748986,0.16052952,0.023426266
839,p056,c9,img_28181.jpg,imgs/train/c9/img_28181.jpg,0.3568938,0.036781248,0.018384054,0.09161506,0.034121744,0.045002192,0.008153031,0.014262235,0.028377723,0.3664089
840,p016,c1,img_36215.jpg,imgs/train/c1/img_36215.jpg,0.0017766316,0.81810915,0.005756731,0.0020635524,0.00018537906,0.0027723624,0.043725166,0.06819359,0.009012753,0.048404768
841,p050,c0,img_6471.jpg,imgs/train/c0/img_6471.jpg,0.5920249,0.012315383,0.011747669,0.08700172,0.019144045,0.08899532,0.0015869491,0.001684017,0.018663395,0.16683657
842,p041,c0,img_18815.jpg,imgs/train/c0/img_18815.jpg,0.22054753,0.034232855,0.06401163,0.0328831,0.016503641,0.08353899,0.010389967,0.02703589,0.10858751,0.4022689
843,p016,c2,img_84776.jpg,imgs/train/c2/img_84776.jpg,0.0020509157,0.39246276,0.11643724,0.028941635,0.023415897,0.013470363,0.12348434,0.1680423,0.06526477,0.06642968
844,p041,c0,img_21470.jpg,imgs/train/c0/img_21470.jpg,0.4832423,0.00534134,0.003851928,0.1341401,0.03451575,0.21764342,0.002056546,0.0017627035,0.00912205,0.108323865
845,p056,c8,img_9282.jpg,imgs/train/c8/img_9282.jpg,0.03503487,0.08577807,0.17536306,0.037346236,0.007083102,0.009136049,0.08773875,0.16371098,0.37383315,0.024975684
846,p016,c4,img_32056.jpg,imgs/train/c4/img_32056.jpg,0.0063640582,0.007968874,0.0020159604,0.5155576,0.4095833,0.016769234,0.02110519,0.0007241253,0.013893841,0.006017766
847,p050,c3,img_10134.jpg,imgs/train/c3/img_10134.jpg,0.017356511,0.0061245896,0.0016191368,0.8170704,0.073165454,0.002884651,0.0026756006,0.0005274709,0.008700697,0.06987547
848,p056,c5,img_66622.jpg,imgs/train/c5/img_66622.jpg,0.005215471,0.021661034,0.029269325,0.027213225,0.009280114,0.8222392,0.043003943,0.0029475451,0.03607734,0.0030927327
849,p016,c6,img_80348.jpg,imgs/train/c6/img_80348.jpg,0.0008538951,0.2820606,0.008247826,0.026491195,0.0069620083,0.0012563888,0.61232233,0.022518003,0.031516343,0.0077714534
850,p056,c4,img_84210.jpg,imgs/train/c4/img_84210.jpg,0.0142920595,0.07017834,0.03887998,0.18040198,0.53938556,0.014009511,0.09415161,0.01644081,0.02237284,0.009887338
851,p056,c9,img_38290.jpg,imgs/train/c9/img_38290.jpg,0.3620892,0.037368644,0.02200902,0.10466862,0.070896916,0.04205655,0.008532664,0.010501378,0.032648686,0.30922833
852,p016,c3,img_86219.jpg,imgs/train/c3/img_86219.jpg,0.032647055,0.0038394623,0.0005744352,0.82938474,0.07198346,0.014594152,0.0059626666,0.0024224028,0.014675622,0.023915958
853,p056,c6,img_46007.jpg,imgs/train/c6/img_46007.jpg,0.00010222176,0.049661122,0.05494565,0.00070828875,0.0008952912,0.00011418114,0.5612168,0.0026582787,0.32889113,0.00080708804
854,p056,c9,img_52861.jpg,imgs/train/c9/img_52861.jpg,0.23206405,0.176392,0.037004426,0.18528704,0.038157552,0.051027734,0.05371669,0.015926953,0.060029753,0.15039375
855,p041,c2,img_43977.jpg,imgs/train/c2/img_43977.jpg,0.012276846,0.013051589,0.5474457,0.018380234,0.009481891,0.22610022,0.02275558,0.023099773,0.094674,0.032734156
856,p056,c1,img_16317.jpg,imgs/train/c1/img_16317.jpg,0.0033736022,0.5640859,0.041641824,0.08317523,0.00467267,0.010673378,0.18614477,0.036643956,0.06403019,0.005558574
857,p041,c3,img_65535.jpg,imgs/train/c3/img_65535.jpg,0.05445284,0.0026301832,0.0023443627,0.8266123,0.051874552,0.023945842,0.0017499706,0.00042798504,0.005829943,0.030131957
858,p041,c4,img_43924.jpg,imgs/train/c4/img_43924.jpg,0.013494508,0.0006527297,0.0065299002,0.18594855,0.7599444,0.016922936,0.0024839945,0.0003550179,0.0075052935,0.0061627855
859,p056,c3,img_54817.jpg,imgs/train/c3/img_54817.jpg,0.024619615,0.03000663,0.007551924,0.82483757,0.038022842,0.01134283,0.01900953,0.007568304,0.020198641,0.01684212
860,p050,c8,img_53812.jpg,imgs/train/c8/img_53812.jpg,0.055173386,0.007212113,0.05260496,0.0013255212,0.0014694601,0.19909978,0.011600646,0.002548849,0.63190055,0.037064753
861,p050,c1,img_23930.jpg,imgs/train/c1/img_23930.jpg,0.020857317,0.46328008,0.17215382,0.01209557,0.00065881707,0.10649586,0.03624217,0.028843123,0.11445163,0.044921625
862,p050,c8,img_100821.jpg,imgs/train/c8/img_100821.jpg,0.014567104,0.015870772,0.004146069,0.01624816,0.0032848737,0.028562607,0.02969803,0.0025103856,0.88043493,0.004677007
863,p056,c6,img_92957.jpg,imgs/train/c6/img_92957.jpg,0.0003307004,0.16580683,0.03612741,0.0018475037,0.00037697377,0.00065090763,0.41742957,0.008281329,0.36737603,0.0017727233
864,p056,c1,img_101520.jpg,imgs/train/c1/img_101520.jpg,0.0017452185,0.6458828,0.040480364,0.029485488,0.001649917,0.0070395316,0.18804921,0.04228336,0.039975643,0.0034083948
865,p016,c5,img_21879.jpg,imgs/train/c5/img_21879.jpg,0.021968931,0.007041753,0.014058781,0.009007231,0.0026046203,0.2037599,0.0011091996,0.06029596,0.03159246,0.6485612
866,p016,c5,img_14418.jpg,imgs/train/c5/img_14418.jpg,0.04186949,0.022086836,0.027253633,0.017770575,0.0072878967,0.14304246,0.009309169,0.1351566,0.108970515,0.48725277
867,p050,c9,img_41201.jpg,imgs/train/c9/img_41201.jpg,0.00943485,0.010771249,0.13262135,0.0010131727,0.007987222,0.015829133,0.037359115,0.001033818,0.7678139,0.016136229
868,p056,c1,img_39511.jpg,imgs/train/c1/img_39511.jpg,0.006323392,0.615858,0.06907623,0.05841072,0.0023647975,0.010600425,0.09474331,0.08660268,0.046095707,0.009924719
869,p050,c1,img_50132.jpg,imgs/train/c1/img_50132.jpg,0.07165137,0.25553706,0.1340747,0.123111024,0.014816477,0.11147154,0.051957164,0.010312939,0.16229211,0.064775534
870,p041,c8,img_37003.jpg,imgs/train/c8/img_37003.jpg,0.018359963,0.0032198562,0.2531519,0.06706024,0.055998612,0.05889426,0.016529763,0.014497824,0.478505,0.033782523
871,p016,c4,img_10116.jpg,imgs/train/c4/img_10116.jpg,0.0056776805,0.033560958,0.006267642,0.350357,0.28947282,0.11518528,0.15713759,0.0010504726,0.037970114,0.0033204807
872,p056,c7,img_51728.jpg,imgs/train/c7/img_51728.jpg,0.0016108416,0.011279089,0.011732463,0.0016490422,0.0002618368,8.575998e-05,0.0016591578,0.96066606,0.0049413084,0.0061145113
873,p041,c9,img_44196.jpg,imgs/train/c9/img_44196.jpg,0.16185024,0.004899647,0.019313568,0.129693,0.14708364,0.15363227,0.0017630615,0.0015343388,0.008533544,0.37169674
874,p050,c3,img_5137.jpg,imgs/train/c3/img_5137.jpg,0.03418691,0.064783774,0.008867693,0.7417005,0.024004536,0.05782408,0.016587026,0.00088106527,0.016942836,0.034221664
875,p050,c5,img_94649.jpg,imgs/train/c5/img_94649.jpg,0.07128605,0.046500504,0.064531736,0.058692437,0.025787413,0.53673697,0.038337775,0.00572238,0.0986751,0.053729616
876,p041,c2,img_70779.jpg,imgs/train/c2/img_70779.jpg,0.00589694,0.010704207,0.7396127,0.0231893,0.017582325,0.069412574,0.028765518,0.019742047,0.06296623,0.022128096
877,p041,c2,img_92333.jpg,imgs/train/c2/img_92333.jpg,0.008807523,0.0081193345,0.6353378,0.054473862,0.052949224,0.07655592,0.032854505,0.011791392,0.095838524,0.023271888
878,p050,c0,img_32313.jpg,imgs/train/c0/img_32313.jpg,0.45414147,0.019380676,0.007878354,0.079231836,0.01421341,0.065373585,0.0024519255,0.0015060513,0.010782524,0.3450402
879,p041,c8,img_66492.jpg,imgs/train/c8/img_66492.jpg,0.035780355,0.0029445705,0.16655256,0.0021961676,0.0073722913,0.09660452,0.0055947234,0.014197025,0.5964721,0.07228571
880,p016,c0,img_84397.jpg,imgs/train/c0/img_84397.jpg,0.24013282,0.007650676,0.002048781,0.3913053,0.076352,0.02965094,0.0018137965,0.005420532,0.025654512,0.21997069
881,p041,c1,img_89736.jpg,imgs/train/c1/img_89736.jpg,0.03798678,0.22077568,0.28930214,0.0123733105,0.005934314,0.06962145,0.021602506,0.008661027,0.089244224,0.2444985
882,p056,c6,img_78891.jpg,imgs/train/c6/img_78891.jpg,0.0003449751,0.017798468,0.13200691,0.0025892092,0.008329384,0.0005959385,0.52400374,0.0056840256,0.3081297,0.0005176352
883,p041,c4,img_70351.jpg,imgs/train/c4/img_70351.jpg,0.0035215893,0.00030875456,0.0072105993,0.083595775,0.8881157,0.008069521,0.0030915574,0.0003137298,0.0028862685,0.0028865384
884,p056,c9,img_52861.jpg,imgs/train/c9/img_52861.jpg,0.23206405,0.176392,0.037004426,0.18528704,0.038157552,0.051027734,0.05371669,0.015926953,0.060029753,0.15039375
885,p050,c0,img_21098.jpg,imgs/train/c0/img_21098.jpg,0.19098918,0.013687865,0.012521402,0.58021283,0.08732965,0.039120115,0.008177764,0.0023058117,0.016229892,0.049425513
886,p056,c6,img_82521.jpg,imgs/train/c6/img_82521.jpg,0.00081609335,0.28031144,0.036044225,0.0012795172,0.0002789332,0.0037487221,0.5413312,0.006819834,0.12744169,0.0019282859
887,p056,c2,img_79658.jpg,imgs/train/c2/img_79658.jpg,0.0056987116,0.10235715,0.32087007,0.004742579,0.0015028926,0.0078008985,0.18679343,0.19187608,0.16393831,0.014419821
888,p041,c3,img_65308.jpg,imgs/train/c3/img_65308.jpg,0.04429707,0.001107235,0.0010212614,0.7840073,0.1303174,0.022008942,0.0015125148,0.00015949042,0.00307697,0.012491817
889,p016,c8,img_88202.jpg,imgs/train/c8/img_88202.jpg,0.0003783446,0.18726487,0.013437862,0.051752113,0.009852467,0.008679093,0.6608382,0.02009451,0.045144685,0.0025578078
890,p056,c7,img_68990.jpg,imgs/train/c7/img_68990.jpg,0.0042659515,0.07128588,0.0041978033,0.0009250831,4.624229e-05,0.0003946592,0.0013641315,0.904544,0.005016247,0.007959865
891,p041,c0,img_51559.jpg,imgs/train/c0/img_51559.jpg,0.25411692,0.027125051,0.06863652,0.01972589,0.010104452,0.079797655,0.0059605557,0.023831727,0.114156656,0.39654455
892,p016,c6,img_24525.jpg,imgs/train/c6/img_24525.jpg,0.00013107668,0.11688027,0.006645457,0.0126322685,0.005942738,0.0007487734,0.821443,0.0146487,0.019851413,0.0010763207
893,p041,c9,img_32091.jpg,imgs/train/c9/img_32091.jpg,0.12086539,0.0048333467,0.020413227,0.0969563,0.13543546,0.09253396,0.0023481934,0.0030535604,0.009078204,0.5144824
894,p050,c6,img_18707.jpg,imgs/train/c6/img_18707.jpg,0.15701303,0.10322527,0.07931105,0.20504886,0.046518765,0.07599251,0.06530387,0.027515603,0.09823627,0.14183475
895,p041,c6,img_24276.jpg,imgs/train/c6/img_24276.jpg,0.004147941,0.15914172,0.083818585,0.23117474,0.046229865,0.020940747,0.33655694,0.008006364,0.0909697,0.01901338
896,p050,c5,img_58385.jpg,imgs/train/c5/img_58385.jpg,0.04041218,0.04396065,0.107223,0.057126913,0.03867357,0.57297206,0.05237366,0.005507182,0.041076053,0.040674705
897,p056,c8,img_99796.jpg,imgs/train/c8/img_99796.jpg,0.024930852,0.25240645,0.09060721,0.020676717,0.0019536351,0.011659718,0.07929113,0.42258605,0.0738164,0.022071846
898,p041,c3,img_57251.jpg,imgs/train/c3/img_57251.jpg,0.03304524,0.0024424708,0.0062837615,0.77130187,0.11619922,0.036663048,0.002440503,0.0005001244,0.009569063,0.021554666
899,p056,c2,img_13889.jpg,imgs/train/c2/img_13889.jpg,0.002254415,0.113537654,0.41495425,0.012895048,0.0071737673,0.002157009,0.2281243,0.02899845,0.18446743,0.0054376246
900,p050,c4,img_37004.jpg,imgs/train/c4/img_37004.jpg,0.05021841,0.0069653154,0.09997208,0.17500062,0.29616293,0.04520876,0.07334076,0.0026572112,0.23385029,0.016623646
901,p041,c9,img_53765.jpg,imgs/train/c9/img_53765.jpg,0.13283859,0.0031428677,0.011464918,0.07972679,0.10448364,0.09466494,0.0011068393,0.0016042931,0.0076962756,0.56327087
902,p050,c2,img_68798.jpg,imgs/train/c2/img_68798.jpg,0.03657917,0.06179449,0.26543325,0.052217606,0.07525003,0.21637475,0.06459067,0.0077780853,0.2024428,0.017539134
903,p056,c8,img_20728.jpg,imgs/train/c8/img_20728.jpg,0.0022608987,0.015169278,0.3360946,0.01507319,0.012110728,0.0026319614,0.15189876,0.1276899,0.33432505,0.0027456444
904,p056,c1,img_54166.jpg,imgs/train/c1/img_54166.jpg,0.004540385,0.3895525,0.07273511,0.038641315,0.007680206,0.006247584,0.3540165,0.027832158,0.09269678,0.0060574384
905,p041,c8,img_28747.jpg,imgs/train/c8/img_28747.jpg,0.012753915,0.0035006315,0.044966217,0.03255472,0.028423483,0.15199806,0.01598946,0.0031135147,0.69826704,0.008432923
906,p056,c2,img_31855.jpg,imgs/train/c2/img_31855.jpg,0.00077322323,0.01991778,0.5030839,0.007164419,0.020741269,0.0016731657,0.23590793,0.014789478,0.19440208,0.0015468352
907,p056,c3,img_19908.jpg,imgs/train/c3/img_19908.jpg,0.027044196,0.11139142,0.017283445,0.6809732,0.034053486,0.014959059,0.028365385,0.008425721,0.04563419,0.031870022
908,p050,c8,img_96028.jpg,imgs/train/c8/img_96028.jpg,0.012172182,0.012690801,0.021725008,0.017726962,0.0028039224,0.017789563,0.016773567,0.004214689,0.8833142,0.010789063
909,p041,c8,img_46830.jpg,imgs/train/c8/img_46830.jpg,0.0099476045,0.0045547904,0.1293454,0.049807243,0.07636326,0.021749055,0.03442462,0.017357206,0.6454319,0.011018947
910,p056,c7,img_45351.jpg,imgs/train/c7/img_45351.jpg,0.0010364926,0.011363812,0.011247944,0.00021024968,4.3376473e-05,0.0001737947,0.0021170762,0.9593436,0.008572552,0.0058911657
911,p016,c5,img_73957.jpg,imgs/train/c5/img_73957.jpg,0.03040924,0.008149396,0.030426925,0.011784491,0.013535312,0.3670818,0.003510914,0.06292401,0.046819255,0.42535862
912,p041,c3,img_32997.jpg,imgs/train/c3/img_32997.jpg,0.024141781,0.002002447,0.0044921534,0.8310771,0.09114632,0.02698614,0.0022052503,0.00036458712,0.007861837,0.009722327
913,p016,c2,img_94307.jpg,imgs/train/c2/img_94307.jpg,0.00041810554,0.73267514,0.027697774,0.0062090843,0.0012387722,0.0025886288,0.12578493,0.08513368,0.011187613,0.0070662787
914,p050,c7,img_5654.jpg,imgs/train/c7/img_5654.jpg,0.004515108,0.091358356,0.34524706,0.0071888166,0.002450906,0.0049326615,0.10885745,0.31458572,0.10783141,0.0130325565
915,p041,c4,img_95256.jpg,imgs/train/c4/img_95256.jpg,0.006506189,0.0009014021,0.02560739,0.13199222,0.80425733,0.008435307,0.006392815,0.0009168282,0.009197181,0.005793431
916,p016,c1,img_9587.jpg,imgs/train/c1/img_9587.jpg,0.0047367155,0.67412096,0.003580678,0.002360827,0.000100982536,0.0034811974,0.018735262,0.081999734,0.012135532,0.19874808
917,p050,c6,img_74362.jpg,imgs/train/c6/img_74362.jpg,0.030260496,0.059728142,0.08797193,0.11332645,0.025859036,0.045753904,0.4608414,0.024669671,0.13694808,0.014640969
918,p016,c9,img_97581.jpg,imgs/train/c9/img_97581.jpg,0.0019020515,0.0639934,0.032348588,0.019104881,0.0056179683,0.00069731154,0.01235712,0.37524152,0.05451454,0.43422255
919,p050,c7,img_42104.jpg,imgs/train/c7/img_42104.jpg,0.0021928744,0.080810264,0.5972864,0.0025063197,0.0011626382,0.0022373644,0.021505395,0.16681595,0.10719512,0.018287685
920,p016,c2,img_61235.jpg,imgs/train/c2/img_61235.jpg,0.00051183806,0.715837,0.035680104,0.0087867165,0.0023899716,0.005746571,0.15217674,0.03851406,0.024308654,0.016048325
921,p016,c3,img_39868.jpg,imgs/train/c3/img_39868.jpg,0.0032084696,0.0009876629,0.00025819527,0.77187085,0.20439851,0.00078207615,0.0044189035,0.0019538333,0.008652053,0.0034694306
922,p050,c0,img_78645.jpg,imgs/train/c0/img_78645.jpg,0.38273805,0.06071627,0.06966856,0.19020183,0.02039918,0.07137598,0.011229384,0.010208662,0.042688437,0.14077364
923,p016,c3,img_92750.jpg,imgs/train/c3/img_92750.jpg,0.003663218,0.0011348062,0.00029938816,0.85996944,0.12262635,0.0011592361,0.0024288064,0.001616414,0.003612718,0.0034896173
924,p056,c1,img_26011.jpg,imgs/train/c1/img_26011.jpg,0.0010243481,0.5005167,0.04664709,0.04423898,0.003659985,0.0033320365,0.309279,0.035939194,0.053007018,0.0023556356
925,p050,c9,img_45251.jpg,imgs/train/c9/img_45251.jpg,0.06000386,0.14700319,0.032687057,0.01045294,0.0045823017,0.071999885,0.009566786,0.0010986459,0.21191275,0.45069256
926,p050,c6,img_96117.jpg,imgs/train/c6/img_96117.jpg,0.08447767,0.054127228,0.10416476,0.080005825,0.0152213015,0.18215218,0.15370682,0.012408151,0.2879005,0.025835577
927,p016,c9,img_8976.jpg,imgs/train/c9/img_8976.jpg,0.0010210831,0.07068524,0.058513813,0.011002497,0.0052782022,0.00022744799,0.014089005,0.33574215,0.027831584,0.47560894
928,p016,c9,img_92519.jpg,imgs/train/c9/img_92519.jpg,0.0011340027,0.09328997,0.03284895,0.012173595,0.0026113212,0.00023665692,0.008457667,0.28107217,0.02434723,0.5438284
929,p050,c4,img_29748.jpg,imgs/train/c4/img_29748.jpg,0.044948336,0.0053364243,0.12856343,0.08720087,0.3303428,0.03543096,0.106782734,0.0046064667,0.24149476,0.015293254
930,p041,c4,img_92227.jpg,imgs/train/c4/img_92227.jpg,0.008966298,0.00050952646,0.013058894,0.19247562,0.75095344,0.016421057,0.005407857,0.0004633552,0.0077882824,0.0039557447
931,p041,c1,img_61512.jpg,imgs/train/c1/img_61512.jpg,0.004076492,0.79999405,0.03490555,0.0066533266,0.0005498905,0.007266748,0.010832583,0.0028863172,0.022076348,0.11075873
932,p056,c6,img_97428.jpg,imgs/train/c6/img_97428.jpg,0.0002611216,0.0676552,0.012324628,0.0007634891,0.00027499255,0.0006747217,0.8201244,0.0030091065,0.09454518,0.00036712346
933,p041,c7,img_89767.jpg,imgs/train/c7/img_89767.jpg,0.00023665371,0.0070911734,0.6225908,0.0010396119,0.0029108918,0.001031708,0.0121444315,0.32474858,0.023757324,0.004448912
934,p050,c2,img_80513.jpg,imgs/train/c2/img_80513.jpg,0.062363405,0.014305932,0.3431653,0.043669086,0.07261442,0.19801047,0.025899177,0.0071980627,0.20374902,0.029025128
935,p050,c9,img_58620.jpg,imgs/train/c9/img_58620.jpg,0.0149897,0.015445463,0.12701613,0.0010622381,0.010590779,0.031846564,0.034344226,0.0019973738,0.7181932,0.04451439
936,p056,c2,img_30524.jpg,imgs/train/c2/img_30524.jpg,0.0029218155,0.15061581,0.40700206,0.0018737053,0.0012716339,0.004240369,0.16412775,0.15935428,0.092477925,0.016114669
937,p041,c4,img_24973.jpg,imgs/train/c4/img_24973.jpg,0.028562918,0.000539491,0.037853982,0.047004692,0.7621202,0.068626754,0.0031180137,0.00093832886,0.020146606,0.031089056
938,p056,c7,img_99784.jpg,imgs/train/c7/img_99784.jpg,0.00036380772,0.018406486,0.017351152,0.002138436,0.0002603341,0.00020667256,0.006439585,0.9400199,0.013439459,0.0013740648
939,p056,c5,img_49504.jpg,imgs/train/c5/img_49504.jpg,0.017572746,0.013661968,0.010120381,0.18187259,0.04237247,0.6540522,0.016164528,0.0032787954,0.042897448,0.01800686
940,p050,c5,img_8509.jpg,imgs/train/c5/img_8509.jpg,0.059782032,0.03588275,0.02598237,0.022831904,0.013739614,0.66194665,0.030313538,0.003043231,0.085635334,0.06084262
941,p041,c0,img_1230.jpg,imgs/train/c0/img_1230.jpg,0.19769146,0.023572238,0.078794956,0.024866113,0.0149868205,0.063503645,0.005377753,0.025842603,0.08001926,0.48534524
942,p050,c7,img_74433.jpg,imgs/train/c7/img_74433.jpg,0.0043203514,0.086994156,0.36230323,0.0062911566,0.0014901856,0.0030194079,0.026218077,0.43835792,0.046479348,0.02452617
943,p056,c2,img_101123.jpg,imgs/train/c2/img_101123.jpg,0.00513879,0.16785382,0.2293618,0.0019646294,0.0021535922,0.004398904,0.37141353,0.031656712,0.17313801,0.012920191
944,p016,c5,img_77082.jpg,imgs/train/c5/img_77082.jpg,0.017715849,0.011956057,0.026947116,0.006670267,0.0034582259,0.15724194,0.0029554903,0.11520032,0.043698367,0.61415637
945,p056,c0,img_97780.jpg,imgs/train/c0/img_97780.jpg,0.33744085,0.05573684,0.023114715,0.22835936,0.06782882,0.12537394,0.011123743,0.010975557,0.042113934,0.09793219
946,p050,c9,img_92968.jpg,imgs/train/c9/img_92968.jpg,0.004228204,0.038122617,0.16003782,0.0028377601,0.0036480331,0.008559069,0.042577706,0.05168546,0.6488647,0.03943872
947,p016,c1,img_47215.jpg,imgs/train/c1/img_47215.jpg,0.004272946,0.75115657,0.007733024,0.00396199,0.000909506,0.003227632,0.12029215,0.056551408,0.020394575,0.03150012
948,p041,c0,img_74157.jpg,imgs/train/c0/img_74157.jpg,0.1353247,0.06781327,0.02229801,0.27951005,0.07513708,0.11364802,0.03625397,0.007085946,0.06294834,0.19998065
949,p050,c6,img_54633.jpg,imgs/train/c6/img_54633.jpg,0.04746097,0.15159015,0.14892884,0.11593535,0.012644241,0.058125168,0.22276235,0.039590474,0.16928169,0.033680774
950,p050,c3,img_25150.jpg,imgs/train/c3/img_25150.jpg,0.011546908,0.010709945,0.003762052,0.8598842,0.0829938,0.0019942774,0.009931263,0.00097581313,0.009443548,0.00875821
951,p016,c8,img_50401.jpg,imgs/train/c8/img_50401.jpg,0.00788912,0.014812109,0.047665052,0.06543304,0.02893063,0.026120557,0.01156242,0.38925406,0.13971506,0.26861793
952,p050,c7,img_74363.jpg,imgs/train/c7/img_74363.jpg,0.0039349706,0.031084083,0.2450811,0.005958092,0.0016606721,0.0020088407,0.03810804,0.61279887,0.040508408,0.018856946
953,p050,c2,img_42555.jpg,imgs/train/c2/img_42555.jpg,0.12431893,0.017364241,0.18155941,0.04611351,0.05129806,0.29226863,0.020424228,0.008678456,0.19797678,0.059997756
954,p016,c2,img_50040.jpg,imgs/train/c2/img_50040.jpg,0.0024664844,0.37479642,0.066215076,0.015513552,0.008928186,0.006734183,0.19615051,0.17813389,0.096767515,0.05429412
955,p056,c5,img_27635.jpg,imgs/train/c5/img_27635.jpg,0.0054803668,0.0054927417,0.005380372,0.013897887,0.0073778336,0.9458575,0.007018429,0.0016089923,0.0045722714,0.0033136448
956,p056,c7,img_39832.jpg,imgs/train/c7/img_39832.jpg,0.00037376475,0.013673905,0.028519398,0.0010389977,0.0003053615,0.00024372581,0.0055769314,0.9328521,0.015331948,0.0020837742
957,p016,c3,img_98031.jpg,imgs/train/c3/img_98031.jpg,0.0012936908,0.002441799,0.00022396022,0.9466177,0.03639312,0.00048425308,0.0037999167,0.00068736565,0.0059007574,0.002157368
958,p016,c1,img_5590.jpg,imgs/train/c1/img_5590.jpg,0.001883764,0.6708999,0.030921133,0.0010742958,0.00057989993,0.0064437105,0.20842262,0.05077156,0.014255212,0.01474787
959,p016,c3,img_74405.jpg,imgs/train/c3/img_74405.jpg,0.0009976054,0.0017075979,0.000504419,0.91346544,0.07111956,0.00021899104,0.00446131,0.0017829436,0.0042111534,0.001530967
960,p041,c3,img_32399.jpg,imgs/train/c3/img_32399.jpg,0.021231081,0.0008609015,0.0003497491,0.9093262,0.047964346,0.011624703,0.0007005821,8.335434e-05,0.0018696733,0.005989442
961,p041,c4,img_64918.jpg,imgs/train/c4/img_64918.jpg,0.006625934,0.0003729426,0.014730472,0.15940858,0.7917733,0.013902271,0.0036014775,0.00049973576,0.005782694,0.0033024629
962,p050,c2,img_49105.jpg,imgs/train/c2/img_49105.jpg,0.04003513,0.048022375,0.29914686,0.024062295,0.05134246,0.27317506,0.04878794,0.006994628,0.18026263,0.028170556
963,p041,c2,img_61661.jpg,imgs/train/c2/img_61661.jpg,0.0049705016,0.0049393824,0.7372229,0.027756259,0.040762927,0.044455823,0.02638176,0.020120505,0.08000813,0.0133818975
964,p056,c2,img_93839.jpg,imgs/train/c2/img_93839.jpg,0.00082257343,0.029792985,0.56507164,0.009199959,0.009626722,0.0031814817,0.23590586,0.042762194,0.101172544,0.0024641247
965,p016,c3,img_9364.jpg,imgs/train/c3/img_9364.jpg,0.000854402,0.0010723283,0.0001724818,0.90056586,0.08999524,0.0006421703,0.002330645,0.00046577977,0.0029499943,0.00095114403
966,p041,c2,img_36563.jpg,imgs/train/c2/img_36563.jpg,0.0071409154,0.007204878,0.697912,0.022947922,0.029643476,0.10255408,0.025907716,0.010846863,0.07338456,0.022457676
967,p056,c3,img_101341.jpg,imgs/train/c3/img_101341.jpg,0.019422036,0.035114888,0.008461809,0.8146215,0.039272778,0.010046553,0.025055788,0.004235254,0.027902547,0.015866777
968,p016,c2,img_530.jpg,imgs/train/c2/img_530.jpg,0.0045556524,0.2688327,0.12321863,0.02664544,0.018011363,0.012444528,0.13373217,0.30075556,0.029296765,0.082507245
969,p056,c6,img_97160.jpg,imgs/train/c6/img_97160.jpg,0.00020813808,0.21508333,0.012892365,0.0009014039,0.00015831292,0.00040850256,0.72652435,0.004982291,0.03830362,0.0005376203
970,p056,c8,img_67941.jpg,imgs/train/c8/img_67941.jpg,0.00062918384,0.016140843,0.18934324,0.007809517,0.0038359952,0.00026469817,0.08500807,0.62608606,0.069672644,0.0012097317
971,p056,c4,img_14057.jpg,imgs/train/c4/img_14057.jpg,0.0102003785,0.026273407,0.03828357,0.19534563,0.5924638,0.0020942965,0.08780827,0.003650488,0.031877425,0.012002758
972,p016,c2,img_77863.jpg,imgs/train/c2/img_77863.jpg,0.0011640316,0.4397914,0.10110398,0.011419237,0.0077790013,0.010994247,0.10642247,0.21201472,0.07281489,0.036495943
973,p041,c0,img_59907.jpg,imgs/train/c0/img_59907.jpg,0.44625667,0.0036156925,0.0016298228,0.13301924,0.031463902,0.28753918,0.0022219908,0.00086467655,0.008043789,0.08534498
974,p041,c0,img_13696.jpg,imgs/train/c0/img_13696.jpg,0.3666193,0.06327036,0.030203978,0.095826596,0.012960086,0.09599712,0.01677558,0.047573708,0.06668241,0.20409082
975,p056,c0,img_3873.jpg,imgs/train/c0/img_3873.jpg,0.42245346,0.030786382,0.03533872,0.21310699,0.04624741,0.062093552,0.0090199495,0.044692952,0.027912779,0.108347796
976,p041,c3,img_93325.jpg,imgs/train/c3/img_93325.jpg,0.023527205,0.003546803,0.0044564838,0.8160258,0.098446965,0.025346262,0.002233993,0.0005221142,0.010813446,0.015080985
